name,matches,count
Fr. Maxi,People,1
Hansen,Ma'am,1
Hansen,Jesus,1
Fr. Maxi,Randy,1
Hansen,Eric,1
Fr. Maxi,Stephen,1
Hansen,Cartman,1
Hankey Elf,All,1
Hancock,John,1
Franz,Vosky,1
God,John,1
God,Boys,1
Goateed man,Martin,1
George Zimmerman,Princess,1
George R. R. Martin,Right,1
George R. R. Martin,Red,1
George R. R. Martin,Ladies,1
George R. R. Martin,Judge,1
George Lucas,Ted,1
George Bush,Kenny,1
George Burns,Hitler,1
Garrison,Duncan,1
Geologist 2,Doctor,1
Garrison,Eric,1
Garrison,Everybody,1
Garrison,Everyone,1
Garrison,Giuliani,1
General Tso,Morgan,1
Garrison,Hope,1
Garrison,Jack,1
Garrison,Janice,1
General Deckter,Muslim,1
General Deckter,Men,1
General Deckter,M,1
General Deckter,Ladies,1
Garrison,Mexican,1
Gerald,Alan,1
Garrison,Bill,1
Garrison,Bear,1
Ganz,Right,1
Gacy,Dahmer,1
Gacy,Ferrari,1
Gambler 1,Cows,1
Gambler 2,Cows,1
Gambler 3,Cows,1
Gambler 4,Jimbo,1
Ganz,All,1
Ganz,People,1
Gerald,Clinton,1
Gerald,Chip,1
Gerald,Castro,1
Gerald,Annie,1
Gerald,Cartman,1
Gerald,Canadian,1
Gerald,Caitlyn,1
Gerald,CEO,1
Gerald,Butters,1
Gerald,Bruce,1
Gerald,Broncos,1
Garrison,All,1
Gerald,Bono,1
Gerald,Bezos,1
General Deckter,Gore,1
General Deckter,Critters,1
Garrison,Muslim,1
Garrison Actor,God,1
Gary Sr.,Gary,1
Gary Nelson,Nelson,1
Gary Nelson,Guest,1
Gary Nelson,Gary,1
Gary Nelson,Everyone,1
Gary Johnson's profile,Johnson,1
Gary Johnson's profile,Gary,1
Garrison 2,Eric,1
Garrison 2,Hat,1
Gary,TV,1
Garrison Actor,Hat,1
Garrison 1,Hat,1
Gary,Satan,1
Garth,Haman,1
Gary,Oprah,1
Gary,Mormons,1
Gary,Mark,1
Gary,Amanda,1
Gary,John,1
Gary,Jesus,1
Gary,Jenny,1
Gary,God,1
Gary Sr.,Harris,1
Garrison 1,Eric,1
General Deckter,Al,1
Garrison,Stephen,1
Garrison,Putin,1
General,Saddam,1
General,Right,1
General,Radio,1
Garrison,Right,1
General,Ladies,1
General,Johnson,1
General,American,1
Garrison,Son,1
General,Adam,1
Geldon,Dude,1
Gary Sr.,Martin,1
Garrison,Tucker,1
Gavin,Brian,1
Garrison,Victoria,1
Gates,Winner,1
Gates,TV,1
Garrison,woman,1
Gates,Eric,1
Gary Sr.,Stan,1
Garrison 1,Boy,1
Gary Sr.,Moroni,1
Gerald,Hillary,1
Gerald,Jakov,1
Gerald,James,1
French cardinal,Women,1
Girl,Ron,1
French cardinal,Maxi,1
Girl,Jimmy,1
Girl,Ike,1
Girl,Howard,1
Girl,Grandpa,1
Girl,Elmo,1
Gino,Murphy,1
Gino,Jenkins,1
Gino,Detective,1
Ginger 3,Muhammad,1
Girl 1,Hope,1
Ginger 2,Muhammad,1
Frog King,All,1
Gil,Bill,1
Giant Douche,Jim,1
Frog King,God,1
Gerry,Princess,1
Gerry,God,1
Gerry,Everyone,1
Geraldo Rivera,Eric,1
Geraldo Rivera,Cartman,1
Girl 1,Craig,1
Girl 1,Principal,1
Frog King,King,1
French Captain,All,1
Gnome 5,Jesus,1
Gnome 2,Steven,1
Gnome 2,Red,1
Fred the Announcer,Cow,1
Gnome 2,Horace,1
Gnome,Red,1
Freja Ollegard,Heidi,1
Gloria Allred,Al,1
Glinda,Santa,1
Glen Dumont,Mike,1
Glen,Randy,1
French cardinal,Father,1
French Captain and crew,God,1
Giuliani,Giuliani,1
Girls:,Girls,1
Girls' Table,Together,1
Girls' Table,Everyone,1
Girls,Matt,1
Girls,Butters,1
Girls,Bebe,1
Girlfriend,Somebody,1
Girlfriend,God,1
Geraldo,Steven,1
Geraldo,Geraldo,1
Gerald,Jared,1
Gerald,Mary,1
Gerald,President,1
Gerald,Peterson,1
Future Cartman,Eric,1
Future Cartman,Right,1
Gerald,Muhammad,1
Gerald,Mohammad,1
Gerald,Minister,1
Future Stan,Cartman,1
Future Stan,Dude,1
Gerald,Maxi,1
Gerald,Mark,1
Future Cartman,Cartman,1
Gerald,Man,1
Gerald,Larry,1
Gerald,Ladies,1
Future Stan,Jesus,1
Gerald,KoRn,1
Future Stan,Kyle,1
Future Stan,Randy,1
Gabriel,Gates,1
Gabriel,God,1
Gerald,Jeff,1
Gerald,Priest,1
Future Cartman,CEO,1
Geraldo,Gary,1
Fuhrman,Scott,1
Geraldo,Dimitri,1
"Gerald, Kyle",woman,1
Gerald's review,Red,1
Gerald,worker,1
Frog King,driver,1
Gerald,Tolkien,1
Gerald,Thomas,1
Fuhrman,Dale,1
Fuhrman,Randy,1
Gerald,Steve,1
Funnybot,Adam,1
Gerald,Richard,1
Gerald,Son,1
Gerald,Someone,1
Funnybot,All,1
Gerald,Sharon,1
Funnybot,Boy,1
Funnybot,Man,1
Funnybot,Mexicans,1
Gerald,Santa,1
Gerald,Ryan,1
Future Butters,Stan,1
Flight Attendant,New,1
Heidi,Right,1
Jimbo,Mohammad,1
Jesus,Dad,1
Jenny,Clyde,1
Jenny,Bebe,1
Father Barnes,Right,1
Jennifer Lopez,Tommy,1
Jennifer Lopez,Benny,1
Jennifer Lopez,Ben,1
Father Maxi,All,1
Jenkins,Hopkins,1
Jenkins,God,1
Jenkins,Gino,1
Jenkins,Detective,1
Jeffrey,Helen,1
Jeffrey,Eric,1
Jefferson,Thomas,1
Jefferson,Jefferson,1
Father Maxi,Garrison,1
Jeff Van Vonderen,Stan,1
Father Maxi,Halfy,1
Jeff Van Vonderen,Eric,1
Jeff Arrando,Tom,1
Jeff,Students,1
Jeff,Princess,1
Jeff,People,1
Father Barnes,Cardinal,1
Jenny,Nichole,1
Jenny,Wendy,1
Jessie,Bertha,1
Jesus,Chef,1
Father,Katie,1
Jesus,Caller,1
Jesus,Bush,1
Father,Kevin,1
Father,Kim,1
Father,President,1
Jesus,Aslan,1
Father,Principal,1
Father,TV,1
Jessica's Mom,Jessica,1
Jenny's Mother,Jenny,1
Jessica,Peter,1
Jesse Jackson,Brian,1
Father,Victoria,1
Jerry Jones,Official,1
Jerry Jones,Jimmy,1
Jerry Jones,Everyone,1
Jerry Jones,Commissioner,1
Jerry,Tom,1
Jerry,Helen,1
Jerry,God,1
Father Maxi,Jesus,1
Father Maxi,Mayor,1
Jeff,Ladies,1
Janet,Men,1
Female Gambler 2,Cows,1
Janice,Sheila,1
Janet Reno,Right,1
Female QAnon Tutor,Craig,1
Female QAnon Tutor,God,1
Janet,Tracy,1
Female QAnon Tutor,Jeffrey,1
Female Voice,Monkey,1
Janet,Patty,1
Female agent,All,1
Female agent 2,Russian,1
Female Gambler 1,Cows,1
Janet,Linda,1
Janet,Kate,1
Janet,Heather,1
Female aide,God,1
Janet,Girls,1
Janet,Girl,1
Janet,Betsy,1
Janet,Allyson,1
Female director,Willy,1
James Taylor,woman,1
Janson,Jeff,1
Janson,Right,1
Jeff,Kids,1
Jarvis,Computer,1
Jeff,Jesus,1
Father Maxi,People,1
Jeff,David,1
Father Maxi,Santa,1
Jason Voorhees,Man,1
Jason,Somebody,1
Jason,Kris,1
Jason,God,1
Father Maxi,Son,1
Jason,Butters,1
Father Maxi,driver,1
Japanese Singer,Craig,1
Father Maxi,woman,1
Jared,People,1
Jared,Ladies,1
Jared,God,1
Jared,Everyone,1
Female Aide,President,1
Jar Berries,Death,1
Female CPS Agent,God,1
Female Detective,All,1
Japanese Singer,Tweek,1
Fat man,Saddam,1
Jesus,Damien,1
Heidi,Stan,1
Fat Abbot,Yolanda,1
Executive 1,God,1
Jimbo,Chris,1
Executive 1,Jesus,1
Jimbo,Cartman,1
Jimbo,Carl,1
Executor,Stinky,1
Jimbo,Boys,1
Expert 1,Bill,1
Jimbo,Bono,1
Expert 1,Clinton,1
Expert 1,David,1
Expert 1,Tiger,1
Jim Rome,TV,1
Expert 2,Right,1
Jim Rome,Jim,1
Jim Rome,Broncos,1
Jim Lehrer,Douche,1
Jim Lehrer,All,1
Jim Irsay,Dan,1
Jim Brown-ish,Hillary,1
Expert 4,woman,1
Expert 9,David,1
Jim,Tom,1
Executive,Kevin,1
Jimbo,Cruise,1
Executive,Harris,1
Estella,Blond,1
Employee,Harry,1
Jimbo,Men,1
Jimbo,Medic,1
Engineer,Smith,1
Jimbo,Marvin,1
Eric Cartman,All,1
Jimbo,Mackey,1
Jimbo,Lincoln,1
Eric Cartman,Jesus,1
Escaped Convict,Pip,1
Estella,Head,1
Jimbo,Director,1
Jimbo,Jefferson,1
Jimbo,Hope,1
Jimbo,Grandpa,1
Estella,Mother,1
Jimbo,Glen,1
Evil Cartman,Chef,1
Jimbo,Family,1
Evil Cartman,Kenny,1
Jimbo,Everybody,1
Exec. 1,Michael,1
Jim,Satan,1
Expert 9,Michael,1
Eye in the sky,Chris,1
Fanciful Mayor,Everyone,1
Jesus,Nick,1
Falcon,Someone,1
Jesus,Muslim,1
Fan 1,TV,1
Jesus,Mother,1
Fan wearing #3,God,1
Fanciful Mayor,Bear,1
Jesus,Michelle,1
Jesus,Mephesto,1
Jesus,Martin,1
Jesus,Ladies,1
Jesus,Peter,1
Fanciful Mayor,God,1
Fanciful Mayor,Others,1
Fans,All,1
Jesus,Joseph,1
Jesus,John,1
Fans,Jesus,1
Farmer,Charlie,1
Farmer,Scouts,1
Farmer Carl,Barbrady,1
Farmer Carl,People,1
Falcon,Jimmy,1
Falcon,Fan,1
Jim,Jefferson,1
FBI leader,Secretary,1
Jim,Heidi,1
Eye in the sky,Collins,1
Eye in the sky,Tom,1
FBI agent,Stewart,1
Jim,Al,1
Jill,Al,1
Jesus' producer,TV,1
Jesus' producer,Jesus,1
FBI agent,Tom,1
Jesus,TV,1
FBI negotiator,Glen,1
Jesus,Prince,1
FBI negotiator,Right,1
Jesus,Spirit,1
FC announcer,Morgan,1
FC batter 1,All,1
FC pitcher,Morgan,1
FDA agent 1,Tom,1
FED,Mayor,1
Jesus,Roland,1
FOX President,All,1
Falcon,Falcon,1
James Cameron,President,1
James Cameron,Music,1
James Cameron,God,1
James Cameron,Clinton,1
Host,Person,1
Host,McGuire,1
Host,Mary,1
Host,Mark,1
Filmore,Ike,1
Host,Jimmy,1
Host,Jason,1
Host,Howard,1
Host,Goths,1
Host,Francis,1
Host,Foofa,1
Fire Captain,All,1
Host,Cartman,1
Host,Bonds,1
Fire Captain,God,1
Horace,Dad,1
Fire Captain,Thompson,1
Hopkins,Jenkins,1
Hopkins,Boys,1
Hope,Junjun,1
Hooded figure,Kenny,1
Homeless man 7,Ninjas,1
Fire Marshal,God,1
Host,Prince,1
Host,Sarah,1
Filmore,Garrison,1
Fieldy,Fieldy,1
Howard Stern,Johnny,1
Howard,TV,1
Howard,Right,1
Howard,Mom,1
Field reporter 2,Red,1
Field reporter 3,Class,1
Howard,God,1
Howard,Everybody,1
Howard,Eric,1
Fieldy,Boy,1
Figure 1,Cartman,1
Host,Stevens,1
Hotline Voice,All,1
HotForBoys219,Ho,1
HotForBoys219,Hansen,1
HotForBoys219,God,1
HotForBoys219,Chris,1
Fillmore,Carlos,1
Fillmore,Ike,1
Host,woman,1
Host,Tom,1
Host,TV,1
Home Depot Employee,Right,1
Home Depot Employee,Rick,1
Home Depot Employee,All,1
Henrietta,Britney,1
Firkle,Pete,1
Herbert Garrison,Douche,1
Firkle,Poe,1
Her crotch,God,1
Her crotch,All,1
Henrietta's mom,Henrietta,1
Henrietta,Somebody,1
Henrietta,Mike,1
Henrietta,Michael,1
First Mate,God,1
Henrietta,Boy,1
Firkle,God,1
First general,Paris,1
First general,Secretary,1
"Heidi, Millie",Bridon,1
Heidi's Mom,Heidi,1
Fisherman,Scott,1
Fisherman,Steve,1
Heidi 2,Eric,1
Fleetwood Mac,Baby,1
Heidi,woman,1
Flight Attendant,Ladies,1
Firkle,Jesus,1
Herbert Garrison,Stanley,1
Fire Marshal,Stevens,1
Hispanic Reporter,Bill,1
Hollis,Marvin,1
Hollis,Jesus,1
Hollis,David,1
Fireman,God,1
Hispanic Reporter,Ted,1
Fireman 1,Somebody,1
Hispanic Reporter,Jeff,1
Hispanic Reporter,Gates,1
Hispanic Reporter,Garrison,1
Hispanic Reporter,Donald,1
Hippies,All,1
Herbert Garrison,Students,1
Hippie 1,Man,1
Hillary Clinton,woman,1
Fireman 2,Captain,1
Fireman 2,God,1
Hillary Clinton,James,1
Hillary,Douche,1
Hillary,Chris,1
Firkle,All,1
Hillary,Arthur,1
Firkle,Dude,1
Howard Stern,Tom,1
Hugh,All,1
Hugh,Jim,1
Intruder,driver,1
Ferrari,Mercedes,1
Italian cardinal,Priest,1
Field Reporter,All,1
Field Reporter,Captain,1
Italian cardinal,American,1
Italian cardinal,All,1
Field Reporter,Charlie,1
Isla,All,1
Field Reporter,Funnybot,1
Isiah,Kip,1
Intruder,Gordon,1
Jack,Dad,1
Intruder,God,1
Instructor,Kenny,1
Field Reporter,Manson,1
Inmate,Manson,1
Field Reporter,Martin,1
Injured Man,Captain,1
Indy,Stan,1
Indy,All,1
Field Reporter,New,1
Inductee,Junichi,1
Jack,Boys,1
Jack,Jack,1
Field Reporter,Randy,1
Jakov,Boy,1
James,Somebody,1
Jambu,God,1
Female passenger,Mackey,1
Jakovasaur,Girls,1
Jakovasaur,Eric,1
Jakov,Smith,1
Female psychic,All,1
Female psychic,Roger,1
Jakov,Jakov,1
Female reporter,Canadians,1
Jake Angeli,Tom,1
Jack,Mel,1
Jake Angeli,Oprah,1
Jake,Yanagopa,1
Jai,TV,1
Jai,God,1
Female reporter,Michael,1
Jacqueline,Sharon,1
Jack Brolin,New,1
Jack Brolin,Captain,1
Jack,Terrance,1
Jack,Phillip,1
Field Reporter,Phil,1
Ike Supporter,Ike,1
Hugh,ManBearPig,1
Husband,Everyone,1
Iggy,Michael,1
Hyde,Richardson,1
Hyde,Hyde,1
Hyde,Crips,1
Hyde,Crip,1
Field reporter,People,1
Husband,Rex,1
Husband,People,1
Field reporter,President,1
Husband,God,1
Human Kite,Toolshed,1
Ike,Alexa,1
Human Kite,Superman,1
Field reporter,Protesters,1
Human Kite,M,1
Field reporter,Randy,1
Human Kite,God,1
Human Kite,Clyde,1
Field reporter,Townspeople,1
Human Kite,Bradley,1
Hula Dancers,Everybody,1
Hugh,Stephen,1
Field reporter,Kenny,1
Field reporter,Governor,1
Ike,Wendy,1
Field reporter,American,1
Field Reporter,Robert,1
Ike,TV,1
Ike,Sinéad,1
Ike,Simon,1
Ike,Scott,1
Ike,Plex,1
Ike,PewDiePie,1
Ike,People,1
Ike,Penis,1
Ike,Muno,1
Ike,Mexican,1
Ike,Boy,1
Field reporter,Britney,1
Ike,Jesus,1
Field reporter,Bush,1
Ike,God,1
Field reporter,Garrison,1
Ike,Ed,1
Ike,Dora,1
Ike,David,1
Ike,Danny,1
Ike,Cartman,1
Liane,Santa,1
Darryl,Alexa,1
Nichole,Wendy,1
Mr. Mackey,Russian,1
Mr. Mackey,Jason,1
Mr. Mackey,Jakovasaurs,1
Chef,Scuzzlebutt,1
Chef,Shelly,1
Mr. Mackey,Hazel,1
Chef,Somebody,1
Chef,Someone,1
Chef,Son,1
Mr. Mackey,Girls,1
Chef,Stinky,1
Chef,Terrance,1
Chef,Tyler,1
Chef,Victoria,1
Mr. Mackey,Drew,1
Mr. Mackey,Don,1
Mr. Mackey,Damien,1
Mr. Mackey,Dad,1
Chef,Wife,1
Chef,Women,1
Mr. Mackey,Corey,1
Chef (recording),Stinky,1
Mr. Mackey,Cher,1
Chef Actor,Barbrady,1
Mr. Mackey,Jerry,1
Chef,Quincy,1
Mr. Mackey,Junichi,1
Mr. Mackey,Muhammad,1
Mr. Mackey,President,1
Mr. Mackey,Pip,1
Mr. Mackey,Penis,1
Mr. Mackey,Paul,1
Chef,Mary,1
Mr. Mackey,Parents,1
Mr. Mackey,Pablo,1
Mr. Mackey,Nichole,1
Mr. Mackey,New,1
Mr. Mackey,Nelson,1
Chef,Minister,1
Chef,Producer,1
Mr. Mackey,Miller,1
Mr. Mackey,Miles,1
Mr. Mackey,Mark,1
Chef,Mother,1
Chef,New,1
Chef,Parents,1
Mr. Mackey,Leslie,1
Chef,People,1
Chef,Phillip,1
Chef,Principal,1
Mr. Mackey,Casey,1
Chef Actor,God,1
Chef's mom,Thomas,1
Mr. Harrison,Gary,1
Mr. Hat Actor,Garrison,1
Mr. Hat 2,Garrison,1
Mr. Hat 1,Garrison,1
Chief,Right,1
Mr. Hat,Mitch,1
Mr. Hat,Kyle,1
Chief,Stephen,1
Chief David,American,1
Chief David,God,1
Mr. Hat,Boy,1
Mr. Harris,Timmy,1
Mr. Herbert Garrison,Hat,1
Mr. Hardly,President,1
Mr. Hardly,Frank,1
Mr. Hankey,Son,1
Chief Elder,Elder,1
Chief Justice,Cartman,1
Chief Justice,Kenny,1
Mr. Hankey,God,1
Mr. Hankey,Garrison,1
Mr. Hankey,Everyone,1
Chief Justice,Scout,1
Mr. Hat Actor,Right,1
Chief,Patricia,1
Chet,Al,1
Mr. Kincade,Jim,1
Chet,Bush,1
Chet,Chet,1
Chickadee-y,King,1
Chickadee-y,Prince,1
Mr. Mackey,Al,1
Mr. Leon,Captain,1
Chickadee-y,Satan,1
Chief,Bill,1
Mr. Kincade,Kyle,1
Mr. Kincade,Kansas,1
Mr. Kincade,Jarvis,1
Mr. Jabs,Everyone,1
Mr. Kincade,God,1
Mr. Kincade,All,1
Mr. Kim,Wing,1
Mr. Kim,Everyone,1
Mr. Kim,Boys,1
Chief,Butters,1
Mr. Katz,Hat,1
Mr. Katz,Garrison,1
Mr. Jabs,People,1
Mr. Jabs,Jesus,1
Mr. Mackey,Red,1
Mr. Mackey,Sarah,1
Mrs. Billings,God,1
Chef,Kids,1
Mr. Waters,Frank,1
Mr. Waithouse,Mayor,1
Chairman,Sam,1
Mr. Twig,American,1
Mr. Turner,Cartman,1
Mr. Turner,Boys,1
Chairman,Son,1
Mr. Triscotti,Jesus,1
Charlie,Mexicans,1
Mr. Thompson,Red,1
Mr. Thompson,Clinton,1
Charlie Rose,All,1
Charlie Rose,Chris,1
Mr. Testaburger,Santa,1
Mr. Testaburger,Right,1
Mr. Tenorman,Scott,1
Mr. Streibel,Officer,1
Mr. Stkrdknmibalz,M,1
Charlie Rose,Martin,1
Mr. Stevenson,God,1
Mr. Stevens,Bebe,1
Mr. Slave,President,1
Mr. Slave,People,1
Mr. Weatherhead,Amanda,1
Mr. Weatherhead,David,1
Chairman,Ladies,1
Mr. Yelman,God,1
Mrs. Biggle,Kyle,1
Center judge,Peter,1
Mrs. Biggle,Harriet,1
Mrs. Biggle,Demon,1
Mrs. Biggle,Bradley,1
Mrs. Applegate,All,1
Mrs. Appleby,Jessica,1
Mrs. Appleby,Jefferson,1
"Mrs, Circlovich",Billy,1
Mr. Zewiski,Larry,1
Chad,All,1
Mr. Weatherhead,Karen,1
Chad,Dad,1
Mr. Wyland,People,1
Chad,Eric,1
Chad,Mom,1
Chairman,Adams,1
Chairman,All,1
Mr. Wyland,Baby,1
Mr. Williams,Tolkien,1
Mr. Weatherhead,Right,1
Mr. Weatherhead,Melissa,1
Charlotte,Canadians,1
Mr. Slave,Parents,1
Charlotte,Charlotte,1
Chef,Ellen,1
Chef,Center,1
Chef,Clyde,1
Mr. Meryl,Class,1
Chef,Coach,1
Mr. Meryl,All,1
"Mr. Mackey, Jr.",Kyle,1
Mr. Mackey's Mom,People,1
Mr. Mackey,driver,1
Chef,Death,1
Mr. Mackey,Willy,1
Chef,Everybody,1
Chef,Canadian,1
Chef,Father,1
Chef,Frank,1
Chef,Frida,1
Mr. Mackey,Thompson,1
Mr. Mackey,Ted,1
Mr. Mackey,Tammy,1
Mr. Mackey,TV,1
Chef,Jared,1
Mr. Mackey,Sophie,1
Mr. Mackey,Someone,1
Mr. Needlebaum,Butters,1
Mr. Nelson,Anne,1
ChatGPT,Everyone,1
Mr. President,Johnson,1
Mr. Slave,Girls,1
Chauffeur,Paris,1
Mr. Slave,Dude,1
Mr. Slave,All,1
Mr. Sanders,Horace,1
Mr. Romero,Eric,1
Mr. Romero,Cartman,1
Mr. Rodriguez,Ho,1
Mr. Rodriguez,David,1
Mr. President,Minister,1
Mr. Pratt,Mother,1
Mr. Nelson,Carol,1
Cheerleaders,Cow,1
Chef,Amanda,1
Mr. Peters,Boys,1
Mr. Ose,Pearl,1
Mr. Ose,American,1
Mr. Nelson,Victoria,1
Mr. Nelson,Students,1
Chef,American,1
Mr. Nelson,Principal,1
Chef,Boss,1
Chief Running Water,Bear,1
Mr. Hankey,Cartman,1
Chief Running Water,Cartman,1
Chief Running Water,Kid,1
Clerk,Customers,1
Mr. Foley,Tom,1
Mr. Foley,Murphy,1
Mr. Foley,Foley,1
Mr. Foley,Everyone,1
Mr. Foley,Everybody,1
Mr. Foley,American,1
Mr. Foley,All,1
Mr. Farkle,Everyone,1
Mr. Donovan,Mackey,1
Mr. Donaldson,Victoria,1
Mr. Donaldson,Thomas,1
Mr. Donaldson,Principal,1
Mr. Donaldson,Kyle,1
Mr. Donaldson,Kids,1
Mr. Donaldson,Garrison,1
Mr. Donaldson,Eric,1
Mr. Donaldson,Cartman,1
Clerk,Everyone,1
Mr. Dawkins,Victoria,1
Mr. Dawkins,Principal,1
Clerk,Lincoln,1
Clerk,Ma'am,1
Mr. Fun,God,1
Mr. Galtman,Man,1
Mr. Galtman,Randy,1
Mr. Garrison,Canadian,1
Clark,Michael,1
Class,Garrison,1
Mr. Garrison,Chuck,1
Class,Ike,1
Mr. Garrison,Charlie,1
Class,Lisa,1
Mr. Garrison,Center,1
Mr. Garrison,Casey,1
Class,M,1
Class,New,1
Mr. Garrison,Caitlyn,1
Clerk,Brian,1
Class,Pete,1
Mr. Garrison,Brett,1
Class,Ranger,1
Mr. Garrison,Billy,1
Classi,Mimsy,1
Classi,Nathan,1
Clean Garrison,All,1
Clean Garrison,Counselor,1
Cleetus,Darryl,1
Mr. Garrett,Cartman,1
Mr. Davis,People,1
Clerk,Michael,1
Mr. Davis,Grammy,1
Clinton,Boy,1
Mr. Adler,Richard,1
Mr. Adler,Pete,1
Mr. Adler,Pearl,1
Mr. Adler,Mackey,1
Mr. Adler,Kenny,1
Mr. Adler,Jesus,1
Mr. Adler,Gram'ma,1
Mr. Adler,God,1
Clinton,All,1
Mr. Adler,Craig,1
Mr. Adler,Class,1
Mr. Adler,Uncle,1
Clinton,Boys,1
Mr. Adler,Baby,1
Mr. Adams,People,1
Mr. Adams,Joe,1
Mr. Adams,God,1
Clinton,General,1
Clinton,God,1
Mr. Adam,Eric,1
Mr Mackey,Craig,1
Mover,Cartman,1
Mr. Adler,Tommy,1
Mr. Adler,woman,1
Mr. Davis,Family,1
Mr. Conners,All,1
Clerk,Mitch,1
Mr. Davis,All,1
Clerk,Passengers,1
Clerk,Phone,1
Clerk,Rick,1
Mr. Connolly,God,1
Cliff,God,1
Mr. Connolly,Buddha,1
Mr. Conners,Right,1
Mr. Conners,Rex,1
Mr. Clarkson,Satan,1
Mr. Allen,Mackey,1
Mr. Clarkson,ManBearPig,1
Mr. Circlovich,Billy,1
Mr. Brown,Nelson,1
Mr. Billings,Peters,1
Mr. Billings,All,1
Clinic doctor,Chef,1
Mr. Big record producer,Stinky,1
Mr. Bell,Mexican,1
Clinic doctor,Scott,1
Mr. Allens,Boys,1
Mr. Garrison,Confederates,1
Mr. Garrison,Cowboys,1
Mr. Garrison,Craig,1
Mr. Garrison,Sam,1
Chinese commentator,Cows,1
Chinese commentator,Lincoln,1
Chinese commentator,Tom,1
Mr. Garrison,Teacher,1
Chip,Devil,1
Mr. Garrison,Stinky,1
Chip,Randy,1
Choir,John,1
Mr. Garrison,Someone,1
Choir,New,1
Choir girl,Kelly,1
Child,Mom,1
Mr. Garrison,Rosie,1
Mr. Garrison,Richie,1
Chris,Cardinal,1
Mr. Garrison,Reginald,1
Mr. Garrison,Red,1
Mr. Garrison,Rebecca,1
Mr. Garrison,Quaid,1
Mr. Garrison,Putin,1
Chris,Center,1
Chris,Chris,1
Chinese commentator,All,1
Mr. Garrison,Tucker,1
Chris,Congressman,1
Mr. Grazier,Master,1
Chief Stevens,All,1
Chief Stevens,Bob,1
Chief Stevens,Charlie,1
Mr. Hakeem,Baahir,1
Mr. Gueermo,woman,1
Mr. Gueermo,Mackey,1
Mr. Gueermo,Kids,1
Chief aide,New,1
Mr. Grazier,Together,1
Chief elder,Scout,1
Mr. Geiger,Chris,1
Child,God,1
Mr. Garrsion,Principal,1
Mr. Garrison's profile,Garrison,1
Mr. Garrison Sr.,God,1
Mr. Garrison Sr.,All,1
Chief of Security,President,1
Mr. Garrison,Workers,1
Mr. Garrison,Worker,1
Mr. Garrison,Women,1
Chief of Security,Right,1
Child,Butters,1
Mr. Garrison,Pip,1
Mr. Garrison,Peter,1
Mr. Garrison,Cruise,1
Cipac,All,1
Mr. Garrison,James,1
Chris Swollenballs,Eric,1
Mr. Garrison,Helen,1
Chris Swollenballs,Tom,1
Mr. Garrison,Harris,1
Mr. Garrison,Halfy,1
Christine,Christine,1
Christine,Jesus,1
Chubby official,Katie,1
Chubby official,President,1
Citizen,All,1
Chris Swollenballs,Child,1
Clark,Bill,1
Clark,Clark,1
Clark,Ellen,1
Clark,Everyone,1
Mr. Garrison,Enrique,1
Mr. Garrison,Ellen,1
Mr. Garrison,Drew,1
Mr. Garrison,Doctor,1
Mr. Garrison,Dan,1
Clark,Garrison,1
Mr. Garrison,Jeff,1
Chris Swollenballs,Cartman,1
Chris,Dad,1
Chris,Harold,1
Mr. Garrison,Peetie,1
Chris,Eric,1
Mr. Garrison,Patrick,1
Mr. Garrison,Oprah,1
Chris,Everybody,1
Mr. Garrison,OC,1
Chris,Father,1
Mr. Garrison,Mysterion,1
Chris,General,1
Chris,Geoff,1
Chris,Mitch,1
Mr. Garrison,Jo,1
Chris,People,1
Chris,driver,1
Mr. Garrison,Left,1
Chris Christie,Ladies,1
Mr. Garrison,KoRn,1
Mr. Garrison,Kim,1
Chris Christie,President,1
Mr. Garrison,Kevin,1
Chris Martin,Charlie,1
Mr. Garrison,John,1
Mrs. Biggle,Sheila,1
Center judge,Jesus,1
Mouse,Someone,1
Cartman,Kris,1
Narrator,Niles,1
Narrator,Muhammad,1
Narrator,Mousey,1
Narrator,Mom,1
Narrator,Miles,1
Narrator,Men,1
Narrator,Lou,1
Narrator,Linda,1
Cartman,Matthew,1
Narrator,King,1
Narrator,Joseph,1
Narrator,Jimbo,1
Cartman,Millie,1
Narrator,Ike,1
Narrator,House,1
Narrator,Hitler,1
Narrator,Henry,1
Narrator,God,1
Narrator,Foxy,1
Narrator,Family,1
Cartman,Minister,1
Cartman,Molly,1
Narrator,Ed,1
Cartman,Marty,1
Cartman,Martin,1
Narrator,Pilgrim,1
Cartman,Lice,1
Narrator,Xerxes,1
Narrator,Woodpeckery,1
Narrator,Vladimir,1
Narrator,Tony,1
Gary,Dad,1
Narrator,Together,1
Cartman,Liane,1
Narrator,TV,1
Narrator,Stephen,1
Narrator,Stanley,1
Narrator,Squirrely,1
Narrator,Pocket,1
Narrator,Sonny,1
Narrator,Smith,1
Narrator,Skunky,1
Narrator,Singing,1
Narrator,Scott,1
Narrator,Satan,1
Narrator,Rabbity,1
Narrator,Putin,1
Cartman,Lisa,1
Narrator,Porcupiney,1
Narrator,Dude,1
Narrator,Diego,1
Narrator,Deery,1
NAMBLA Member,Eric,1
Naked Man,Dad,1
Najix,Everyone,1
Najix,All,1
NSA Agent,Russian,1
NSA Agent,President,1
NC 9 reporter,Prince,1
NC 9 reporter,Minister,1
NC 9 reporter,Canadians,1
